YARDSTOGO,SCOREDIFF,TIMELEFT,TRUEFIELD,CONCEPT_8,CONCEPT_9,YARDSGAINED_Mean,AVG_OVER_TOGO,prob_FIRST,TARGET_1ST,STRAT_1ST,RUN_PASS_RUN,PLAYID_PASS4,PLAYID_PASS5,PLAYID_PASS6,PLAYID_PASS7,PLAYID_PASS8,PLAYID_PASS9,PLAYID_RUN1,PLAYID_RUN2,PLAYID_RUN3,PLAYID_RUN5,TEE_SHORT,TEE_MED,TEE_LONG,TEE_XLONG,DOWNNAME_1st,DOWNNAME_3rd
5,-7,300,5,2,9,5.4195400000000005,1.083908,0.7331403809999999,1,MED1st1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2,-7,975,35,3,1,5.62,2.81,0.831074698,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
7,7,600,35,7,2,10.717391000000001,1.531055857,0.728604571,1,LONG3rd1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,0,300,35,8,1,12.42,2.484,0.335067961,0,MED1st0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
9,7,180,35,4,1,6.216667,0.690740778,0.44407532200000005,0,LONG3rd0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,-7,180,15,2,8,8.6,2.866666667,0.215025683,0,SHORT3rd0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10,0,120,35,9,9,15.638176999999999,1.5638177,0.234523685,0,LONG3rd0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10,7,840,15,2,7,8.815789,0.8815789,0.694736468,1,LONG1st1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
8,0,480,25,7,1,10.717391000000001,1.339673875,0.5736376479999999,1,LONG1st1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2,7,600,35,3,5,5.142857,2.5714285,0.6732213159999999,1,SHORT1st1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2,7,180,25,7,7,10.74,5.37,0.6225381489999999,1,SHORT3rd1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,-7,1050,45,6,7,13.196295999999998,4.398765333,0.50001576,1,SHORT3rd1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
9,7,300,45,5,3,5.243243,0.582582556,0.47042511200000003,0,LONG3rd0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,-7,1200,45,5,2,8.276163,0.919573667,0.331789632,0,LONG1st0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,-7,90,15,8,3,11.895105000000001,2.97377625,0.537119635,1,MED1st1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8,0,975,25,7,1,10.717391000000001,1.339673875,0.187856301,0,LONG1st0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
7,-7,975,35,9,0,14.309091,2.044155857,0.41424616700000005,0,LONG1st0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2,0,30,15,6,1,14.717948999999999,7.3589744999999995,0.691384773,1,SHORT1st1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,7,600,35,9,9,15.638176999999999,15.638176999999999,0.5853407420000001,1,SHORT3rd1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9,0,480,15,7,3,10.824561,1.2027290000000002,0.413357197,0,LONG1st0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
11,-7,1200,35,4,8,8.164835,0.742257727,0.78015815,1,XLONG1st1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2,0,840,35,3,1,5.62,2.81,0.71076516,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8,7,60,45,5,4,4.756098000000001,0.59451225,0.549090428,1,LONG3rd1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10,0,120,25,4,2,8.164835,0.8164835,0.395873452,0,LONG3rd0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,7,60,35,7,1,10.717391000000001,1.7862318330000002,0.596499291,1,MED1st1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
5,0,120,15,6,5,13.196295999999998,2.6392592,0.671270859,1,MED1st1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
8,-7,900,15,4,2,8.164835,1.020604375,0.640315984,1,LONG3rd1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,7,180,35,2,9,5.4195400000000005,1.806513333,0.583042784,1,SHORT1st1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11,7,180,25,6,7,13.196295999999998,1.1996632729999999,0.27007437,0,XLONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-7,90,45,2,0,6.36,6.36,0.8058347029999999,1,SHORT3rd1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
5,7,60,25,4,9,8.164835,1.632967,0.46664892,0,MED1st0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8,-7,720,45,3,0,5.62,0.7025,0.41559035299999997,0,LONG3rd0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3,7,180,15,9,2,16.634615,5.544871667000001,0.504320626,1,SHORT1st1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4,-7,300,35,7,2,10.717391000000001,2.67934775,0.516501719,1,MED1st1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8,-7,300,35,6,9,13.70354,1.7129425,0.5176603320000001,1,LONG1st1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6,-7,975,45,7,9,10.717391000000001,1.7862318330000002,0.653205651,1,MED3rd1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3,-7,720,25,4,7,8.164835,2.721611667,0.680603718,1,SHORT3rd1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,7,60,35,8,5,13.416667000000002,6.708333500000001,0.6428007020000001,1,SHORT1st1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5,7,900,35,7,2,10.717391000000001,2.1434782,0.519664985,1,MED1st1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2,0,300,15,8,4,11.895105000000001,5.9475525000000005,0.429098396,0,SHORT3rd0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9,7,180,15,4,2,8.164835,0.907203889,0.26934246,0,LONG1st0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,0,30,15,8,3,11.895105000000001,2.97377625,0.37282244600000003,0,MED1st0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
10,7,900,45,5,5,4.756098000000001,0.47560979999999997,0.416754205,0,LONG1st0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,0,1050,15,5,5,8.276163,2.06904075,0.653948816,1,MED3rd1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,-7,720,45,4,2,8.164835,0.907203889,0.315109419,0,LONG1st0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,7,900,35,6,9,13.70354,2.283923333,0.482112882,0,MED3rd0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3,0,30,35,5,2,8.276163,2.758721,0.520360222,1,SHORT1st1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6,-7,975,15,2,9,5.4195400000000005,0.9032566670000001,0.510082312,1,MED1st1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
3,0,600,5,1,0,5.62,1.8733333330000002,0.7999330920000001,1,SHORT1st1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
11,7,600,15,3,3,6.005976,0.545997818,0.32265593,0,XLONG3rd0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3,7,1140,35,4,2,8.164835,2.721611667,0.763863678,1,SHORT3rd1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9,7,180,15,8,3,11.895105000000001,1.321678333,0.466117854,0,LONG3rd0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8,-7,300,25,1,1,5.277778,0.65972225,0.288059899,0,LONG1st0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
8,0,480,35,2,9,5.4195400000000005,0.6774425000000001,0.546632117,1,LONG3rd1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6,7,180,15,1,0,5.62,0.936666667,0.517595734,1,MED3rd1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,840,45,9,9,15.638176999999999,15.638176999999999,0.657929799,1,SHORT1st1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,7,600,25,8,3,11.895105000000001,11.895105000000001,0.8356944620000001,1,SHORT3rd1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5,-7,720,25,5,7,8.276163,1.6552326000000002,0.457488255,0,MED1st0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8,7,180,35,6,7,13.196295999999998,1.6495369999999998,0.377268858,0,LONG1st0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
9,7,900,25,8,5,13.416667000000002,1.4907407780000002,0.52932891,1,LONG3rd1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4,-7,1050,5,2,9,5.4195400000000005,1.3548850000000001,0.408577047,0,MED3rd0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4,7,120,5,5,0,4.756098000000001,1.1890245000000002,0.47869023299999997,0,MED1st0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2,7,60,15,3,9,5.028571,2.5142855,0.317642139,0,SHORT1st0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11,-7,1200,25,7,2,10.717391000000001,0.974308273,0.356220815,0,XLONG3rd0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
7,7,30,25,8,5,13.416667000000002,1.916666714,0.6130764989999999,1,LONG1st1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2,0,480,15,1,0,5.62,2.81,0.691384773,1,SHORT1st1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5,7,180,5,6,5,13.196295999999998,2.6392592,0.571099279,1,MED1st1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6,0,120,35,7,1,10.717391000000001,1.7862318330000002,0.64452185,1,MED3rd1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
10,-7,975,15,5,1,4.756098000000001,0.47560979999999997,0.483014204,0,LONG3rd0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2,-7,1200,45,7,1,10.717391000000001,5.3586955000000005,0.643422508,1,SHORT1st1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
10,0,900,15,1,5,7.482759,0.7482759,0.17202401,0,LONG1st0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6,0,300,35,4,2,8.164835,1.3608058330000001,0.720191475,1,MED1st1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10,0,60,35,5,5,4.756098000000001,0.47560979999999997,0.49115805700000004,0,LONG1st0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
11,-7,90,15,8,3,11.895105000000001,1.081373182,0.524609613,1,XLONG3rd1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5,7,900,25,5,7,8.276163,1.6552326000000002,0.529542385,1,MED3rd1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,7,30,15,2,9,5.4195400000000005,5.4195400000000005,0.435297844,0,SHORT3rd0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
4,-7,975,35,6,9,13.70354,3.425885,0.54881881,1,MED1st1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2,0,30,15,2,3,5.971223,2.9856115,0.757245086,1,SHORT1st1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
6,-7,300,45,5,5,4.756098000000001,0.792683,0.6762064040000001,1,MED3rd1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10,0,180,35,9,0,14.309091,1.4309091,0.666614272,1,LONG3rd1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7,-7,90,35,2,9,5.4195400000000005,0.77422,0.39328677799999995,0,LONG3rd0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7,0,120,25,9,9,15.638176999999999,2.234025286,0.351764805,0,LONG1st0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,-7,90,5,8,3,11.895105000000001,11.895105000000001,0.843672055,1,SHORT3rd1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
4,7,60,5,5,2,4.756098000000001,1.1890245000000002,0.709302221,1,MED1st1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6,7,90,25,7,1,10.717391000000001,1.7862318330000002,0.5748244,1,MED3rd1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2,-7,720,5,8,7,11.895105000000001,5.9475525000000005,0.7566547459999999,1,SHORT3rd1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
7,-7,300,45,6,7,13.196295999999998,1.8851851430000002,0.585625289,1,LONG3rd1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
11,-7,300,45,4,1,6.216667,0.565151545,0.141237879,0,XLONG1st0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2,-7,300,45,5,7,8.276163,4.1380815,0.595718217,1,SHORT3rd1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,-7,300,45,5,4,4.756098000000001,1.1890245000000002,0.588791676,1,MED1st1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
11,7,1140,45,6,8,13.196295999999998,1.1996632729999999,0.22046528399999998,0,XLONG1st0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
9,7,60,25,7,1,10.717391000000001,1.190821222,0.411086499,0,LONG1st0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,-7,840,25,8,5,13.416667000000002,2.6833334,0.626685431,1,MED3rd1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
9,-7,720,15,7,3,10.824561,1.2027290000000002,0.498624059,0,LONG3rd0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4,0,120,45,6,7,13.196295999999998,3.2990739999999996,0.592820814,1,MED3rd1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5,-7,900,35,4,2,8.164835,1.632967,0.366374479,0,MED1st0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11,0,300,25,4,7,8.164835,0.742257727,0.707478103,1,XLONG1st1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9,-7,90,15,8,3,11.895105000000001,1.321678333,0.39441060299999997,0,LONG1st0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4,7,180,15,5,2,4.756098000000001,1.1890245000000002,0.47000715,0,MED3rd0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
9,-7,90,15,8,3,11.895105000000001,1.321678333,0.314559674,0,LONG1st0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5,0,1050,25,6,7,13.196295999999998,2.6392592,0.631546244,1,MED3rd1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,7,900,5,5,5,8.276163,8.276163,0.6851591440000001,1,SHORT3rd1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,480,45,3,5,5.142857,5.142857,0.730195589,1,SHORT1st1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8,7,1140,35,3,3,6.005976,0.750747,0.377268858,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
11,0,900,25,5,2,8.276163,0.752378455,0.40459601799999995,0,XLONG3rd0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,-7,1200,15,4,9,8.164835,2.721611667,0.6259342920000001,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,0,840,15,7,9,10.717391000000001,2.67934775,0.507646303,1,MED3rd1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5,-7,90,45,4,2,8.164835,1.632967,0.660497756,1,MED3rd1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4,-7,90,45,2,0,6.36,1.59,0.6851853259999999,1,MED1st1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
5,0,120,15,5,7,8.276163,1.6552326000000002,0.41136359899999997,0,MED3rd0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,0,480,35,4,1,6.216667,0.690740778,0.21213741600000002,0,LONG1st0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,-7,1200,25,3,3,6.005976,1.501494,0.5531225479999999,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
11,7,900,35,8,1,12.42,1.129090909,0.266841576,0,XLONG1st0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
8,-7,1200,45,6,7,13.196295999999998,1.6495369999999998,0.666065736,1,LONG3rd1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
7,-7,300,15,5,2,4.756098000000001,0.6794425709999999,0.360518675,0,LONG1st0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,7,600,5,1,1,5.277778,2.638889,0.716112249,1,SHORT1st1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4,7,60,35,5,2,4.756098000000001,1.1890245000000002,0.6755537090000001,1,MED3rd1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10,7,180,35,6,7,13.196295999999998,1.3196296,0.512946601,1,LONG3rd1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
7,7,300,45,3,9,5.028571,0.718367286,0.5430697720000001,1,LONG1st1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9,7,840,25,2,1,5.971223,0.663469222,0.781957151,1,LONG3rd1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
9,7,180,35,9,9,15.638176999999999,1.7375752219999998,0.579945092,1,LONG1st1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5,7,1140,15,3,3,6.005976,1.2011952,0.586876343,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8,-7,90,25,9,9,15.638176999999999,1.954772125,0.5533531110000001,1,LONG3rd1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9,0,30,25,3,5,5.142857,0.571428556,0.528467496,1,LONG3rd1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9,7,60,45,5,3,5.243243,0.582582556,0.722792234,1,LONG3rd1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,-7,975,25,6,7,13.196295999999998,6.598147999999999,0.780971223,1,SHORT3rd1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
9,7,180,35,3,8,5.483871,0.6093189999999999,0.417105844,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,7,600,45,7,3,10.824561,10.824561,0.755289965,1,SHORT1st1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4,-7,1200,5,5,7,8.276163,2.06904075,0.40552363,0,MED3rd0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,-7,1200,15,5,5,8.276163,4.1380815,0.653364706,1,SHORT1st1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10,7,1140,35,5,5,8.276163,0.8276163000000001,0.386203964,0,LONG1st0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10,7,900,45,2,5,6.36,0.636,0.434169569,0,LONG3rd0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7,-7,1200,15,9,1,14.8,2.114285714,0.460564993,0,LONG1st0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
9,-7,90,35,8,1,12.42,1.38,0.45540062600000003,0,LONG3rd0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2,-7,90,5,9,1,14.8,7.4,0.6765928440000001,1,SHORT3rd1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5,0,840,35,3,7,6.392523000000001,1.2785046,0.608248708,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6,-7,300,35,8,5,13.416667000000002,2.236111167,0.621926315,1,MED3rd1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8,7,900,15,2,9,5.4195400000000005,0.6774425000000001,0.40378040299999995,0,LONG3rd0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7,7,600,15,4,9,8.164835,1.166405,0.384279926,0,LONG1st0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,-7,975,45,7,1,10.717391000000001,10.717391000000001,0.80373465,1,SHORT3rd1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,7,60,25,5,3,4.756098000000001,1.585366,0.587664932,1,SHORT1st1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4,0,1050,25,8,5,13.416667000000002,3.35416675,0.37283662100000003,0,MED3rd0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
5,-7,90,45,1,7,5.62,1.124,0.571565379,1,MED3rd1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,7,900,5,3,9,5.028571,1.25714275,0.49390726799999995,0,MED3rd0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
10,7,60,45,3,1,5.62,0.562,0.382075469,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3,7,1140,45,8,9,12.42,4.14,0.36484227700000005,0,SHORT1st0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11,0,120,35,5,7,8.276163,0.752378455,0.195826165,0,XLONG1st0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6,-7,300,15,1,0,5.62,0.936666667,0.522727474,1,MED3rd1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,7,60,5,2,9,5.4195400000000005,1.3548850000000001,0.629728168,1,MED3rd1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,7,1140,5,7,0,10.717391000000001,5.3586955000000005,0.63318481,1,SHORT3rd1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4,0,90,35,5,2,8.276163,2.06904075,0.543059946,1,MED1st1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10,7,600,45,2,2,3.777778,0.3777778,0.306100952,0,LONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,120,45,8,5,13.416667000000002,13.416667000000002,0.496460842,0,SHORT3rd0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
5,7,900,35,3,7,6.392523000000001,1.2785046,0.597810795,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4,7,600,5,1,0,5.62,1.405,0.444205184,0,MED3rd0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
4,7,900,15,3,3,6.005976,1.501494,0.627473855,1,MED3rd1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7,-7,300,45,6,7,13.196295999999998,1.8851851430000002,0.330597176,0,LONG1st0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
8,7,720,45,4,1,6.216667,0.777083375,0.50092152,1,LONG3rd1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,0,600,35,1,9,6.430769000000001,1.2861538000000001,0.325457891,0,MED1st0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5,0,480,25,3,6,4.5,0.9,0.485660015,0,MED3rd0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5,7,60,25,1,0,5.62,1.124,0.531464377,1,MED1st1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4,7,900,45,3,7,6.392523000000001,1.59813075,0.528904971,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
8,-7,90,15,4,2,8.164835,1.020604375,0.61960621,1,LONG3rd1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,0,30,45,1,7,5.62,0.624444444,0.721244179,1,LONG3rd1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,7,90,45,5,7,8.276163,8.276163,0.28340715699999997,0,SHORT1st0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11,-7,300,15,7,3,10.824561,0.984051,0.30573299,0,XLONG1st0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
9,7,1140,15,2,7,8.815789,0.9795321109999999,0.368099348,0,LONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7,7,180,15,2,7,8.815789,1.259398429,0.5121571979999999,1,LONG3rd1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5,0,840,15,8,3,11.895105000000001,2.379021,0.572656417,1,MED3rd1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6,7,180,45,8,9,12.42,2.07,0.673714465,1,MED3rd1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10,0,120,35,2,0,6.36,0.636,0.438273249,0,LONG3rd0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8,7,180,25,5,3,4.756098000000001,0.59451225,0.515593077,1,LONG3rd1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3,7,600,25,1,0,5.62,1.8733333330000002,0.669983301,1,SHORT3rd1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10,7,1140,45,4,2,8.164835,0.8164835,0.35473595700000005,0,LONG1st0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11,0,30,35,1,3,5.7619050000000005,0.523809545,0.288675419,0,XLONG3rd0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4,7,1140,25,7,7,10.74,2.685,0.635902137,1,MED1st1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
8,-7,720,25,4,9,8.164835,1.020604375,0.39098320799999997,0,LONG3rd0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,-7,720,15,7,2,10.717391000000001,2.67934775,0.56660606,1,MED1st1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
10,-7,975,45,6,7,13.196295999999998,1.3196296,0.542493937,1,LONG3rd1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9,7,60,45,9,9,15.638176999999999,1.7375752219999998,0.42705550200000003,0,LONG3rd0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,0,1050,45,1,5,7.482759,3.7413795,0.71886641,1,SHORT3rd1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
